,index,project_name,publication_year,publication_doi,site_name,latitude,longitude,geo_loc_name,sample_name,sample_host,sample_age,sample_age_doi,community_type,material,collection_date,archive,archive_project,archive_accession,SRR_accession
510,560,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0019,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815396,SRR5047165
511,561,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0020,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815287,SRR5047057
512,562,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0021,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815317,SRR5047086
513,563,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0022,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815417,SRR5047187
514,564,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0023,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815274,SRR5047043
515,565,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0024,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815332,SRR5047101
516,566,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0025,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815311,SRR5047080
517,567,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0026,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815377,SRR5047146
518,568,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0027,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815301,SRR5047070
519,569,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0028,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815349,SRR5047118
520,570,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0029,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815316,SRR5047085
521,571,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0030,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815369,SRR5047138
522,572,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0031,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815399,SRR5047168
523,573,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0032,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815308,SRR5047077
524,574,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0033,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815386,SRR5047156
525,575,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0034,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815289,SRR5047058
526,576,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0035,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815299,SRR5047068
527,577,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0036,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815431,SRR5047200
528,578,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0037,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815328,SRR5047097
529,579,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0038,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815429,SRR5047198
530,580,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0039,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815408,SRR5047176
531,581,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0040,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815407,SRR5047177
532,582,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0041,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815307,SRR5047076
533,583,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0042,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815435,SRR5047203
534,584,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0043,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815356,SRR5047126
535,585,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0044,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815345,SRR5047115
536,586,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0045,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815426,SRR5047195
537,587,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0046,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815358,SRR5047127
538,588,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0047,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815276,SRR5047045
539,589,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0048,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815331,SRR5047100
540,590,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0049,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815337,SRR5047106
541,591,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0050,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815319,SRR5047088
542,592,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0051,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815422,SRR5047191
543,593,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0052,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815296,SRR5047065
544,594,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0053,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815410,SRR5047180
545,595,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0054,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815350,SRR5047119
546,596,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0055,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815365,SRR5047134
547,597,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0056,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815325,SRR5047094
548,598,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0057,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815283,SRR5047053
549,599,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0058,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815427,SRR5047196
550,600,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0059,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815304,SRR5047073
551,601,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0060,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815340,SRR5047109
552,602,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0061,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815326,SRR5047095
553,603,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0062,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815414,SRR5047183
554,604,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0063,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815312,SRR5047081
555,605,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0064,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815371,SRR5047140
556,606,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0065,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815394,SRR5047162
557,607,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0066,Homo sapiens,1900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815321,SRR5047090
558,608,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0013,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815313,SRR5047082
559,609,Philips2017,2017,10.1186/s12864-020-06810-9,Kowalewko,52.699,17.605,Poland,PCA0014,Homo sapiens,1800,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815314,SRR5047083
560,610,Philips2017,2017,10.1186/s12864-020-06810-9,Å<81>Ä™gowo,54.226,18.642,Poland,PCA0165,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815298,SRR5047067
561,611,Philips2017,2017,10.1186/s12864-020-06810-9,Å<81>Ä™gowo,54.226,18.642,Poland,PCA0166,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815344,SRR5047113
562,612,Philips2017,2017,10.1186/s12864-020-06810-9,Å<81>Ä™gowo,54.226,18.642,Poland,PCA0167,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815421,SRR5047190
563,613,Philips2017,2017,10.1186/s12864-020-06810-9,Å<81>Ä™gowo,54.226,18.642,Poland,PCA0168,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815273,SRR5047040
564,614,Philips2017,2017,10.1186/s12864-020-06810-9,Å<81>Ä™gowo,54.226,18.642,Poland,PCA0169,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815402,SRR5047172
565,615,Philips2017,2017,10.1186/s12864-020-06810-9,Å<81>Ä™gowo,54.226,18.642,Poland,PCA0170,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815411,SRR5047181
566,616,Philips2017,2017,10.1186/s12864-020-06810-9,Å<81>Ä™gowo,54.226,18.642,Poland,PCA0171,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815432,SRR5047201
567,617,Philips2017,2017,10.1186/s12864-020-06810-9,Å<81>Ä™gowo,54.226,18.642,Poland,PCA0172,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815346,SRR5047114
568,618,Philips2017,2017,10.1186/s12864-020-06810-9,Å<81>Ä™gowo,54.226,18.642,Poland,PCA0173,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815279,SRR5047046
569,619,Philips2017,2017,10.1186/s12864-020-06810-9,Markowice,52.313,17.215,Poland,PCA0152,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815348,SRR5047117
570,620,Philips2017,2017,10.1186/s12864-020-06810-9,Markowice,52.313,17.215,Poland,PCA0153,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815392,SRR5047161
571,621,Philips2017,2017,10.1186/s12864-020-06810-9,Markowice,52.313,17.215,Poland,PCA0154,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815400,SRR5047169
572,622,Philips2017,2017,10.1186/s12864-020-06810-9,Markowice,52.313,17.215,Poland,PCA0155,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815294,SRR5047062
573,623,Philips2017,2017,10.1186/s12864-020-06810-9,Markowice,52.313,17.215,Poland,PCA0156,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815424,SRR5047193
574,624,Philips2017,2017,10.1186/s12864-020-06810-9,Markowice,52.313,17.215,Poland,PCA0157,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815383,SRR5047152
575,625,Philips2017,2017,10.1186/s12864-020-06810-9,Markowice,52.313,17.215,Poland,PCA0158,Homo sapiens,900,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815413,SRR5047182
576,626,Philips2017,2017,10.1186/s12864-020-06810-9,Markowice,52.313,17.215,Poland,PCA0159,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815303,SRR5047071
577,627,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0088,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815293,SRR5047063
578,628,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0097,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815285,SRR5047054
579,629,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0098,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815391,SRR5047160
580,630,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0099,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815409,SRR5047178
581,631,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0100,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815354,SRR5047123
582,632,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0101,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815374,SRR5047143
583,633,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0102,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815320,SRR5047089
584,634,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0103,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815428,SRR5047197
585,635,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0104,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815367,SRR5047136
586,636,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0105,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815277,SRR5047047
587,637,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0106,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815323,SRR5047092
588,638,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0089,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815310,SRR5047079
589,639,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0107,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815430,SRR5047199
590,640,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0108,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815305,SRR5047074
591,641,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0109,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815360,SRR5047129
592,642,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0110,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815339,SRR5047108
593,643,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0111,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815382,SRR5047151
594,644,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0112,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815333,SRR5047102
595,645,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0113,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815412,SRR5047179
596,646,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0114,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815368,SRR5047137
597,647,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0090,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815375,SRR5047144
598,648,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0091,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815420,SRR5047189
599,649,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0092,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815352,SRR5047121
600,650,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0093,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815329,SRR5047098
601,651,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0094,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815355,SRR5047124
602,652,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0095,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815271,SRR5047041
603,653,Philips2017,2017,10.1186/s12864-020-06810-9,MasÅ‚omÄ™cz,50.722,23.892,Poland,PCA0096,Homo sapiens,1700,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815318,SRR5047087
604,654,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0115,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815416,SRR5047185
605,655,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0124,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815415,SRR5047184
606,656,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0125,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815351,SRR5047120
607,657,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0126,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815322,SRR5047091
608,658,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0127,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815353,SRR5047122
609,659,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0128,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815297,SRR5047066
610,660,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0129,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815284,SRR5047052
611,661,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0130,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815324,SRR5047093
612,662,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0131,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815378,SRR5047147
613,663,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0132,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815387,SRR5047155
614,664,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0133,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815347,SRR5047116
615,665,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0116,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815398,SRR5047167
616,666,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0134,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815364,SRR5047133
617,667,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0135,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815404,SRR5047173
618,668,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0136,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815338,SRR5047107
619,669,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0137,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815291,SRR5047059
620,670,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0138,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815372,SRR5047141
621,671,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0139,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815393,SRR5047163
622,672,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0140,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815280,SRR5047049
623,673,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0141,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815376,SRR5047145
624,674,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0142,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815359,SRR5047128
625,675,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0143,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815419,SRR5047188
626,676,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0117,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815418,SRR5047186
627,677,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0144,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815379,SRR5047148
628,678,Philips2017,2017,10.1186/s12864-020-06810-9,Niemcza,50.719,16.835,Poland,PCA0145,Homo sapiens,1000,10.1186/s12864-020-06810-9,oral,tooth,,SRA,PRJNA354503,SRS1815335,SRR5047104
