Run,Assay Type,BioProject,BioSample,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,AvgSpotLen,Bases,Bytes,Library Name,BioSampleModel,geo_loc_name_country,geo_loc_name_country_continent,Collection_Date,lat_lon,geo_loc_name,sex,Host,Isolate,Ethnicity,AGE,Biomaterial_provider,SAMPLE_TYPE,tissue,health_state,cell_line,cell_subtype,cell_type,culture_collection,dev_stage,disease,disease_stage,karyotype,Library,PHENOTYPE,Population,RACE,env_biome,env_feature,samp_size,env_material,Isolation_source,ENA-FIRST-PUBLIC (run),ENA-LAST-UPDATE (run),Alias,ENA_CHECKLIST,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Sample_Name,SRA_accession,title,Depth,geographic_location_(country_and/or_sea),INSDC_center_alias,Investigation_type,project_name,Description,INSTRUMENT_MODEL,library_layout,library_source,misc_param,platform,processing_location (run),Source_material_ID,environment_(biome),environment_(feature),environment_(material),geographic_location_(latitude),geographic_location_(longitude),Sequencing_method,host_sex,samp_collect_device,geographic_location_(elevation),soil_environmental_package,BIOME,Ammonium_Nitrogen,Boron_Hot_CaCl2,colour,Conductivity,Crop_rotation_1yr_since_present,Crop_rotation_2yrs_since_present,Crop_rotation_3yrs_since_present,Crop_rotation_4yrs_since_present,Crop_rotation_5yrs_since_present,current_land_use,Date_since_change_in_Land_Use,DTPA_Copper,DTPA_Iron,DTPA_Manganese,DTPA_Zinc,Env_package,Exc_Aluminium,Exc_Calcium,Exc_Magnesium,Exc_Potassium,Exc_Sodium,feature,fire_intensity_if_known,Gravel_(_>2.0_mm),history/agrochemical_additions,history/extreme_events,history/flooding,history/previous_land_use,host_subject_id,links_to_additional_analysis,material,Nitrate_Nitrogen,Other_comments,pH_Level_(CaCl2),pH_Level_(H2O),Phosphorus_Colwell,Potassium_Colwell,profile_position_(BASE),Sample_ID,slope_aspect,slope_gradient,soil_taxonomic/FAO_classification,soil_taxonomic/local_classification,Sulphur,texture,tillage,total_organic_carbon,Vegetation_Dom_Grasses,Vegetation_Dom_Shrubs,Vegetation_Dom_Trees,Vegetation_Total_cover,water_content_of_soil,history/fire,Host_disease,body_site,Clay_(<2_µm),Course_Sand_(200-2000_µm)
SRR6877367,WGS,PRJNA445215,SAMN08771139,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830157,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT15calc,SRP136221,76,579010104,212258678,AO65,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"7\,2mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT15calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877369,WGS,PRJNA445215,SAMN08771147,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830155,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT19calc,SRP136221,76,536150132,199485674,AO69,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"4\,6mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT19calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877372,WGS,PRJNA445215,SAMN08771109,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830152,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT05calc,SRP136221,76,354719056,130923915,AO55,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,2mg,soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT05calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877376,WGS,PRJNA445215,SAMN08771113,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830148,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT06calc,SRP136221,76,447348464,166084594,AO56,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"2\,2mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT06calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877382,WGS,PRJNA445215,SAMN08771127,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830142,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT11calc,SRP136221,76,345203172,128364297,AO61,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"3\,9mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT11calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877388,WGS,PRJNA445215,SAMN08771119,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830136,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT08calc-PE,SRP136221,302,3166498086,1366762000,AO58_PE,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"3\,3mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,paired end,metagenomic,KT08calc-PE,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877390,WGS,PRJNA445215,SAMN08771121,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830134,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT09calc,SRP136221,76,357764528,133392214,AO59,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"3\,5mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT09calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877392,WGS,PRJNA445215,SAMN08771103,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830214,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT02calc,SRP136221,76,305557088,116063302,AO52,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"0\,52mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT02calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877395,WGS,PRJNA445215,SAMN08771168,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830130,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT27calc,SRP136221,76,314865568,117608634,AO77,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"14\,8mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT27calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877397,WGS,PRJNA445215,SAMN08771170,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830128,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT28calc,SRP136221,76,395341664,146200979,AO78,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"19\,6mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT28calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877399,WGS,PRJNA445215,SAMN08771172,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830126,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT28calc-PE,SRP136221,302,3785755730,1648483193,AO78_PE,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"19\,6mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,paired end,metagenomic,KT28calc-PE,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877401,WGS,PRJNA445215,SAMN08771174,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830124,NextSeq 500,SINGLE,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT29calc,SRP136221,76,460677952,172022547,AO79,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"10\,1mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,single end,metagenomic,KT29calc,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6877403,WGS,PRJNA445215,SAMN08771176,SSABIN'S SHARED SUBMISSIONS,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3830122,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,human oral metagenome,ILLUMINA,2018-07-23T00:00:00Z,KT29calc-PE,SRP136221,302,3935887178,1698841811,AO79_PE,"MIMS.me,MIGS/MIMS/MIMARKS.human-oral",Ireland,Europe,missing,not collected,Ireland,,Homo sapiens,,,,,,,,,,,,,,,,,,,,dental calculus,cemetery,"10\,1mg",soil,,,,,,,,,,,,,,,,,,,NextSeq 500,paired end,metagenomic,KT29calc-PE,Illumina,University of Tuebingen; MPI for the Science of Human History,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR1883438,WGS,PRJEB18629,SAMEA103911577,MAX PLANCK INSTITUTE FOR EVOLUTIONARY ANTHROPOLOGY,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1943939,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,sediment metagenome,ILLUMINA,2017-04-27T00:00:00Z,SAMEA103911577,ERP020575,,,,A2425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-26,2018-11-16,A2425,ERC000011,Max Planck Institute for Evolutionary Anthropology,2017-04-26T17:02:04Z,2017-03-15T10:28:04Z,public,ERS1600745,ERS1600745,Sediment from archaeological site,,,MPI-EVA,,,Shotgun library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR1883419,WGS,PRJEB18629,SAMEA103911558,MAX PLANCK INSTITUTE FOR EVOLUTIONARY ANTHROPOLOGY,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1943920,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,sediment metagenome,ILLUMINA,2017-04-27T00:00:00Z,SAMEA103911558,ERP020575,,,,L5604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-26,2018-11-16,L5604,ERC000011,Max Planck Institute for Evolutionary Anthropology,2017-04-26T17:02:04Z,2017-03-15T10:28:03Z,public,ERS1600726,ERS1600726,Sediment from archaeological site,,,MPI-EVA,,,Shotgun library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR1883430,WGS,PRJEB18629,SAMEA103911569,MAX PLANCK INSTITUTE FOR EVOLUTIONARY ANTHROPOLOGY,public,"bam,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX1943931,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,sediment metagenome,ILLUMINA,2017-04-27T00:00:00Z,SAMEA103911569,ERP020575,,,,A2423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-04-26,2018-11-16,A2423,ERC000011,Max Planck Institute for Evolutionary Anthropology,2017-04-26T17:02:04Z,2017-03-15T10:28:03Z,public,ERS1600737,ERS1600737,Sediment from archaeological site,,,MPI-EVA,,,Shotgun library,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERR671911,WGS,PRJEB7626,SAMEA3113585,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626889,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113585,ERP008551,302,13774094066,8415638854,8271_2,,Australia,Oceania,2012-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8271,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:57:58Z,public,ERS580795,ERS580795,102.100.100/8271,0.20,Australia,BRAEMBL,metagenome,BASE,SCRIME Plots size 14m x 30m phase 2 canola,,,,,,,,Temperate,other,soil,-36.67146,142.28934,Illumina,,,139,soil,,2,3.26,GR,0.207,pulse (pea),medic,wheat,barley,green manure,Production from Dryland Agriculture and Plantations,80yrs,1.97,38.23,8.16,1.16,,0.053,26.49,7.72,1.31,1.23,,0,0,Urea & herbicide,0,0,Residual native cover,,http://bioplatforms.com.au/,,< 1,"*GPS taken 15m down plot 6m in on South side, of first plot, Treatment 11, phase 2 (plots #28, #67, # 95) combine samples",7.6,8.4,22,426,Mid slope,,NW,10,Isbell 2002,Vertosol (grey),11.3,2.5,Conventional Tillage,0.84,0,0,0,100,9.1,"yes, stubble",,,,
ERR671912,WGS,PRJEB7626,SAMEA3113584,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626890,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113584,ERP008551,302,11524474020,7044072942,8270_2,,Australia,Oceania,2012-11-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8270,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:57:58Z,public,ERS580794,ERS580794,102.100.100/8270,0.10,Australia,BRAEMBL,metagenome,BASE,SCRIME Plots size 14m x 30m phase 2 canola,,,,,,,,Temperate,other,soil,-36.67146,142.28934,Illumina,,,139,soil,,3,2.48,GR,0.25,pulse (pea),medic,wheat,barley,green manure,Production from Dryland Agriculture and Plantations,80yrs,3.02,35.38,8.98,4.61,,0.067,26.38,6.5,2.28,0.6,,0,0,Urea & herbicide,0,0,Residual native cover,,http://bioplatforms.com.au/,,1,"*GPS taken 15m down plot 6m in on South side, of first plot,Treatment 11, phase 2 (plots #28, #67, # 95) combine samples",7.5,8.2,61,920,Mid slope,,NW,10,Isbell 2002,Vertosol (grey),52.3,2.5,Conventional Tillage,1.38,0,0,0,100,8.9,"yes, stubble",,,,
ERR671915,WGS,PRJEB7626,SAMEA3113583,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626893,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113583,ERP008551,302,11673883688,7076381420,8269_2,,Australia,Oceania,2012-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8269,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:57:58Z,public,ERS580793,ERS580793,102.100.100/8269,0.20,Australia,BRAEMBL,metagenome,BASE,Victorian Mallee- Walpeup,,,,,,,,Temperate,Woodland,soil,-35.12282,141.99678,Illumina,,,90,soil,,2,0.98,LTBR,0.137,Native vegetation,Native vegetation,Native vegetation,Native vegetation,Native vegetation,Conservation and Natural Environments,0,2.13,24.42,3.07,0.99,,0.047,14.98,2.77,0.84,0.26,,0,0,nil,0,0,Residual native cover,,http://bioplatforms.com.au/,,2,Dam remnant vegetation,7.9,8.9,2,327,lower slope,,NW,0,Isbell 2002,Calcarosol,2.5,2,Nil,1.07,10,60,30,85,4.2,,,,not analysed,not analysed
ERR671918,WGS,PRJEB7626,SAMEA3113581,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626896,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113581,ERP008551,302,13321515054,8163371523,8263_2,,Australia,Oceania,2012-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8263,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:56:06Z,public,ERS580791,ERS580791,102.100.100/8263,0.20,Australia,BRAEMBL,metagenome,BASE,Victorian Mallee- Walpeup,,,,,,,,Temperate,Other,soil,-35.11641,141.97633,Illumina,,,72,soil,,2,1.45,BRRD,0.166,wheat,wheat,wheat,wheat,wheat,Production from dryland agriculture and plantations,0,1.76,26.07,6.88,1.19,,0.093,13.35,5.1,1.11,0.72,,low,0,"Fertiliser, herbicides",0,0,Residual native cover,,http://bioplatforms.com.au/,,10,"*GPS coordinates taken for Walpeup samples at centre of each plot at the middle access tube of the first numbered plot in the seriesComposite sample, plots 8,23,34",7.9,8.6,8,434,lower slope,,NW,0,Isbell 2002,Calcarosol,3.4,2.5,Conventional Tillage:,0.43,100,0,0,85,4.4,stubble burnt annually,,,not analysed,not analysed
ERR671919,WGS,PRJEB7626,SAMEA3113581,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626897,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113581,ERP008551,302,13385024446,8173904812,8263_2,,Australia,Oceania,2012-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8263,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:56:06Z,public,ERS580791,ERS580791,102.100.100/8263,0.20,Australia,BRAEMBL,metagenome,BASE,Victorian Mallee- Walpeup,,,,,,,,Temperate,Other,soil,-35.11641,141.97633,Illumina,,,72,soil,,2,1.45,BRRD,0.166,wheat,wheat,wheat,wheat,wheat,Production from dryland agriculture and plantations,0,1.76,26.07,6.88,1.19,,0.093,13.35,5.1,1.11,0.72,,low,0,"Fertiliser, herbicides",0,0,Residual native cover,,http://bioplatforms.com.au/,,10,"*GPS coordinates taken for Walpeup samples at centre of each plot at the middle access tube of the first numbered plot in the seriesComposite sample, plots 8,23,34",7.9,8.6,8,434,lower slope,,NW,0,Isbell 2002,Calcarosol,3.4,2.5,Conventional Tillage:,0.43,100,0,0,85,4.4,stubble burnt annually,,,not analysed,not analysed
ERR671920,WGS,PRJEB7626,SAMEA3113580,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626898,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113580,ERP008551,302,13346215030,8168833821,8262_2,,Australia,Oceania,2012-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8262,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:57:58Z,public,ERS580790,ERS580790,102.100.100/8262,0.10,Australia,BRAEMBL,metagenome,BASE,Victorian Mallee- Walpeup,,,,,,,,Temperate,Other,soil,-35.11641,141.97633,Illumina,,,72,soil,,2,0.92,BRRD,0.183,wheat,wheat,wheat,wheat,wheat,Production from dryland agriculture and plantations,0,1.47,24.74,16.49,1.22,,0.044,8.59,2.29,1.3,0.11,,low,0,"Fertiliser, herbicides",0,0,Residual native cover,,http://bioplatforms.com.au/,,6,"*GPS coordinates taken for Walpeup samples at centre of each plot at the middle access tube of the first numbered plot in the series, Composite sample, plots 8,23,34",7.5,8,29,507,lower slope,,NW,0,Isbell 2002,Calcarosol,1.9,2,Conventional Tillage:,0.87,100,0,0,85,4.6,stubble burnt annually,,,not analysed,not analysed
ERR671921,WGS,PRJEB7626,SAMEA3113580,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626899,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113580,ERP008551,302,13395852354,8169520302,8262_2,,Australia,Oceania,2012-11-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8262,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:57:58Z,public,ERS580790,ERS580790,102.100.100/8262,0.10,Australia,BRAEMBL,metagenome,BASE,Victorian Mallee- Walpeup,,,,,,,,Temperate,Other,soil,-35.11641,141.97633,Illumina,,,72,soil,,2,0.92,BRRD,0.183,wheat,wheat,wheat,wheat,wheat,Production from dryland agriculture and plantations,0,1.47,24.74,16.49,1.22,,0.044,8.59,2.29,1.3,0.11,,low,0,"Fertiliser, herbicides",0,0,Residual native cover,,http://bioplatforms.com.au/,,6,"*GPS coordinates taken for Walpeup samples at centre of each plot at the middle access tube of the first numbered plot in the series, Composite sample, plots 8,23,34",7.5,8,29,507,lower slope,,NW,0,Isbell 2002,Calcarosol,1.9,2,Conventional Tillage:,0.87,100,0,0,85,4.6,stubble burnt annually,,,not analysed,not analysed
ERR671924,WGS,PRJEB7626,SAMEA3113579,BRAEMBL,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",ERX626902,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,soil metagenome,ILLUMINA,2015-01-28T00:00:00Z,SAMEA3113579,ERP008551,302,11662687340,7112975908,8161_3,,Australia,Oceania,2012-11-13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-12-29,2018-11-16,102.100.100/8161,ERC000022,BRAEMBL,2014-12-29T17:01:32Z,2018-03-09T11:56:06Z,public,ERS580789,ERS580789,102.100.100/8161,0.30,Australia,BRAEMBL,metagenome,BASE,Uluru,,,,,,,,Arid,Grassland,soil,-25.351,131.041,Illumina,,,488,soil,,< 1,0.19,BRRD,0.024,0,0,0,0,0,National Park,0,0.18,17.28,2.59,0.19,,0.173,1.93,1.07,0.37,0.11,,0,0,0,0,0,0,,http://bioplatforms.com.au/,,< 1,"Adjacent to southern side of uluru, generally shaded, adjacent walking track",6.1,6.8,12,172,0,,0,0,0,Calcarosols,2.4,2,0,0.27,"Themeda avenaceae(60),Eulalia aurea(5)",0,Corymbia opaca(5),70,2.089155023,"frequent, Sept-2012",,,7.78,70.11
